Date,Brand_and_Source,Net Sentiment
2020-09-03,HUA_clinecenter,0.750
2020-09-03,HUA_clinecenter,0.750
2020-09-03,HUA_clinecenter,0.750
2020-09-03,HUA_clinecenter,0.750
2020-09-02,HUA_clinecenter,0.000
2020-09-02,HUA_clinecenter,0.000
2020-09-02,HUA_clinecenter,0.000
2020-09-02,HUA_clinecenter,0.000
2020-09-01,HUA_clinecenter,1.512
2020-09-01,HUA_clinecenter,1.512
2020-09-01,HUA_clinecenter,1.512
2020-09-01,HUA_clinecenter,1.512
2020-08-31,HUA_clinecenter,2.381
2020-08-31,HUA_clinecenter,2.381
2020-08-31,HUA_clinecenter,2.381
2020-08-31,HUA_clinecenter,2.381
2020-08-30,HUA_clinecenter,2.500
2020-08-30,HUA_clinecenter,2.500
2020-08-30,HUA_clinecenter,2.500
2020-08-30,HUA_clinecenter,2.500
2020-08-29,HUA_clinecenter,-1.667
2020-08-29,HUA_clinecenter,-1.667
2020-08-29,HUA_clinecenter,-1.667
2020-08-29,HUA_clinecenter,-1.667
2020-08-28,HUA_clinecenter,0.455
2020-08-28,HUA_clinecenter,0.455
2020-08-28,HUA_clinecenter,0.455
2020-08-28,HUA_clinecenter,0.455
2020-08-27,HUA_clinecenter,0.185
2020-08-27,HUA_clinecenter,0.185
2020-08-27,HUA_clinecenter,0.185
2020-08-27,HUA_clinecenter,0.185
2020-08-26,HUA_clinecenter,0.319
2020-08-26,HUA_clinecenter,0.319
2020-08-26,HUA_clinecenter,0.319
2020-08-26,HUA_clinecenter,0.319
2020-08-25,HUA_clinecenter,0.263
2020-08-25,HUA_clinecenter,0.263
2020-08-25,HUA_clinecenter,0.263
2020-08-25,HUA_clinecenter,0.263
2020-08-24,HUA_clinecenter,-0.652
2020-08-24,HUA_clinecenter,-0.652
2020-08-24,HUA_clinecenter,-0.652
2020-08-24,HUA_clinecenter,-0.652
2020-08-23,HUA_clinecenter,3.462
2020-08-23,HUA_clinecenter,3.462
2020-08-23,HUA_clinecenter,3.462
2020-08-23,HUA_clinecenter,3.462
2020-08-22,HUA_clinecenter,0.556
2020-08-22,HUA_clinecenter,0.556
2020-08-22,HUA_clinecenter,0.556
2020-08-22,HUA_clinecenter,0.556
2020-08-21,HUA_clinecenter,0.000
2020-08-21,HUA_clinecenter,0.000
2020-08-21,HUA_clinecenter,0.000
2020-08-21,HUA_clinecenter,0.000
2020-08-20,HUA_clinecenter,-0.294
2020-08-20,HUA_clinecenter,-0.294
2020-08-20,HUA_clinecenter,-0.294
2020-08-20,HUA_clinecenter,-0.294
2020-08-19,HUA_clinecenter,0.581
2020-08-19,HUA_clinecenter,0.581
2020-08-19,HUA_clinecenter,0.581
2020-08-19,HUA_clinecenter,0.581
2020-08-18,HUA_clinecenter,-1.055
2020-08-18,HUA_clinecenter,-1.055
2020-08-18,HUA_clinecenter,-1.055
2020-08-18,HUA_clinecenter,-1.055
2020-08-17,HUA_clinecenter,0.600
2020-08-17,HUA_clinecenter,0.600
2020-08-17,HUA_clinecenter,0.600
2020-08-17,HUA_clinecenter,0.600
2020-08-16,HUA_clinecenter,0.833
2020-08-16,HUA_clinecenter,0.833
2020-08-16,HUA_clinecenter,0.833
2020-08-16,HUA_clinecenter,0.833
2020-08-15,HUA_clinecenter,3.000
2020-08-15,HUA_clinecenter,3.000
2020-08-15,HUA_clinecenter,3.000
2020-08-15,HUA_clinecenter,3.000
2020-08-14,HUA_clinecenter,-0.714
2020-08-14,HUA_clinecenter,-0.714
2020-08-14,HUA_clinecenter,-0.714
2020-08-14,HUA_clinecenter,-0.714
2020-08-13,HUA_clinecenter,1.032
2020-08-13,HUA_clinecenter,1.032
2020-08-13,HUA_clinecenter,1.032
2020-08-13,HUA_clinecenter,1.032
2020-08-12,HUA_clinecenter,0.918
2020-08-12,HUA_clinecenter,0.918
2020-08-12,HUA_clinecenter,0.918
2020-08-12,HUA_clinecenter,0.918
2020-08-11,HUA_clinecenter,2.576
2020-08-11,HUA_clinecenter,2.576
2020-08-11,HUA_clinecenter,2.576
2020-08-11,HUA_clinecenter,2.576
2020-08-10,HUA_clinecenter,0.227
2020-08-10,HUA_clinecenter,0.227
2020-08-10,HUA_clinecenter,0.227
2020-08-10,HUA_clinecenter,0.227
2020-08-09,HUA_clinecenter,1.250
2020-08-09,HUA_clinecenter,1.250
2020-08-09,HUA_clinecenter,1.250
2020-08-09,HUA_clinecenter,1.250
2020-08-08,HUA_clinecenter,-0.227
2020-08-08,HUA_clinecenter,-0.227
2020-08-08,HUA_clinecenter,-0.227
2020-08-08,HUA_clinecenter,-0.227
2020-08-07,HUA_clinecenter,-2.328
2020-08-07,HUA_clinecenter,-2.328
2020-08-07,HUA_clinecenter,-2.328
2020-08-07,HUA_clinecenter,-2.328
2020-08-06,HUA_clinecenter,-1.061
2020-08-06,HUA_clinecenter,-1.061
2020-08-06,HUA_clinecenter,-1.061
2020-08-06,HUA_clinecenter,-1.061
2020-08-05,HUA_clinecenter,1.970
2020-08-05,HUA_clinecenter,1.970
2020-08-05,HUA_clinecenter,1.970
2020-08-05,HUA_clinecenter,1.970
2020-08-04,HUA_clinecenter,1.857
2020-08-04,HUA_clinecenter,1.857
2020-08-04,HUA_clinecenter,1.857
2020-08-04,HUA_clinecenter,1.857
2020-08-03,HUA_clinecenter,0.467
2020-08-03,HUA_clinecenter,0.467
2020-08-03,HUA_clinecenter,0.467
2020-08-03,HUA_clinecenter,0.467
2020-08-02,HUA_clinecenter,2.297
2020-08-02,HUA_clinecenter,2.297
2020-08-02,HUA_clinecenter,2.297
2020-08-02,HUA_clinecenter,2.297
2020-08-01,HUA_clinecenter,3.056
2020-08-01,HUA_clinecenter,3.056
2020-08-01,HUA_clinecenter,3.056
2020-08-01,HUA_clinecenter,3.056
2020-07-31,HUA_clinecenter,1.620
2020-07-31,HUA_clinecenter,1.620
2020-07-31,HUA_clinecenter,1.620
2020-07-31,HUA_clinecenter,1.620
2020-07-30,HUA_clinecenter,0.000
2020-07-30,HUA_clinecenter,0.000
2020-07-30,HUA_clinecenter,0.000
2020-07-30,HUA_clinecenter,0.000
2020-07-29,HUA_clinecenter,0.345
2020-07-29,HUA_clinecenter,0.345
2020-07-29,HUA_clinecenter,0.345
2020-07-29,HUA_clinecenter,0.345
2020-07-28,HUA_clinecenter,-1.863
2020-07-28,HUA_clinecenter,-1.863
2020-07-28,HUA_clinecenter,-1.863
2020-07-28,HUA_clinecenter,-1.863
2020-07-27,HUA_clinecenter,-0.952
2020-07-27,HUA_clinecenter,-0.952
2020-07-27,HUA_clinecenter,-0.952
2020-07-27,HUA_clinecenter,-0.952
2020-07-26,HUA_clinecenter,0.000
2020-07-26,HUA_clinecenter,0.000
2020-07-26,HUA_clinecenter,0.000
2020-07-26,HUA_clinecenter,0.000
2020-07-25,HUA_clinecenter,-1.667
2020-07-25,HUA_clinecenter,-1.667
2020-07-25,HUA_clinecenter,-1.667
2020-07-25,HUA_clinecenter,-1.667
2020-07-24,HUA_clinecenter,-1.094
2020-07-24,HUA_clinecenter,-1.094
2020-07-24,HUA_clinecenter,-1.094
2020-07-24,HUA_clinecenter,-1.094
2020-07-23,HUA_clinecenter,-1.032
2020-07-23,HUA_clinecenter,-1.032
2020-07-23,HUA_clinecenter,-1.032
2020-07-23,HUA_clinecenter,-1.032
2020-07-22,HUA_clinecenter,-1.667
2020-07-22,HUA_clinecenter,-1.667
2020-07-22,HUA_clinecenter,-1.667
2020-07-22,HUA_clinecenter,-1.667
2020-07-21,HUA_clinecenter,-2.000
2020-07-21,HUA_clinecenter,-2.000
2020-07-21,HUA_clinecenter,-2.000
2020-07-21,HUA_clinecenter,-2.000
2020-07-20,HUA_clinecenter,-2.706
2020-07-20,HUA_clinecenter,-2.706
2020-07-20,HUA_clinecenter,-2.706
2020-07-20,HUA_clinecenter,-2.706
2020-07-19,HUA_clinecenter,-2.407
2020-07-19,HUA_clinecenter,-2.407
2020-07-19,HUA_clinecenter,-2.407
2020-07-19,HUA_clinecenter,-2.407
2020-07-18,HUA_clinecenter,-0.250
2020-07-17,HUA_clinecenter,0.217
2020-07-16,HUA_clinecenter,-0.943
2020-07-15,HUA_clinecenter,-1.610
2020-07-14,HUA_clinecenter,-2.157
2020-07-13,HUA_clinecenter,-1.234
2020-07-12,HUA_clinecenter,-2.647
2020-07-11,HUA_clinecenter,-2.353
2020-07-10,HUA_clinecenter,-1.667
2020-07-09,HUA_clinecenter,-0.714
2020-07-08,HUA_clinecenter,-0.714
2020-07-07,HUA_clinecenter,-0.467
2020-07-06,HUA_clinecenter,-2.895
2020-07-05,HUA_clinecenter,-1.389
2020-07-04,HUA_clinecenter,-1.333
2020-07-03,HUA_clinecenter,-1.897
2020-07-02,HUA_clinecenter,-0.484
2020-07-01,HUA_clinecenter,-1.026
2020-06-30,HUA_clinecenter,-1.588
2020-06-29,HUA_clinecenter,0.385
2020-06-28,HUA_clinecenter,-1.000
2020-06-27,HUA_clinecenter,-1.190
2020-06-26,HUA_clinecenter,-0.769
2020-06-25,HUA_clinecenter,-0.465
2020-06-24,HUA_clinecenter,0.091
2020-06-23,HUA_clinecenter,-1.757
2020-06-22,HUA_clinecenter,-3.689
2020-06-21,HUA_clinecenter,0.000
2020-06-20,HUA_clinecenter,-2.727
2020-06-19,HUA_clinecenter,-2.984
2020-06-18,HUA_clinecenter,-0.873
2020-06-17,HUA_clinecenter,1.279
2020-06-16,HUA_clinecenter,0.000
2020-06-15,HUA_clinecenter,-0.303
2020-06-13,HUA_clinecenter,-4.630
2020-06-12,HUA_clinecenter,-1.897
2020-06-11,HUA_clinecenter,0.385
2020-06-10,HUA_clinecenter,-1.591
2020-06-09,HUA_clinecenter,-1.304
2020-06-08,HUA_clinecenter,-1.250
2020-06-07,HUA_clinecenter,-2.222
2020-06-06,HUA_clinecenter,-2.500
2020-06-05,HUA_clinecenter,0.556
2020-06-04,HUA_clinecenter,-2.059
2020-06-03,HUA_clinecenter,-2.385
2020-06-02,HUA_clinecenter,-0.833
2020-06-01,HUA_clinecenter,-0.769
2020-05-31,HUA_clinecenter,-1.000
2020-05-30,HUA_clinecenter,-1.190
2020-05-29,HUA_clinecenter,-1.897
2020-05-28,HUA_clinecenter,-2.432
2020-05-27,HUA_clinecenter,-3.154
2020-05-26,HUA_clinecenter,-1.458
2020-05-25,HUA_clinecenter,-1.944
2020-05-24,HUA_clinecenter,0.581
2020-05-23,HUA_clinecenter,-4.355
2020-05-22,HUA_clinecenter,-2.059
2020-05-21,HUA_clinecenter,-1.429
2020-05-20,HUA_clinecenter,-0.660
2020-05-19,HUA_clinecenter,-0.208
2020-05-18,HUA_clinecenter,-1.015
2020-05-17,HUA_clinecenter,-3.070
2020-05-16,HUA_clinecenter,-3.182
2020-05-15,HUA_clinecenter,-2.022
2020-05-14,HUA_clinecenter,1.136
2020-05-13,HUA_clinecenter,-1.000
2020-05-12,HUA_clinecenter,-0.800
2020-05-11,HUA_clinecenter,-0.833
2020-05-10,HUA_clinecenter,0.000
2020-05-09,HUA_clinecenter,-0.714
2020-05-08,HUA_clinecenter,2.333
2020-05-07,HUA_clinecenter,-0.862
2020-05-06,HUA_clinecenter,0.116
2020-05-05,HUA_clinecenter,0.238
2020-05-04,HUA_clinecenter,-0.926
2020-05-03,HUA_clinecenter,-1.667
2020-05-02,HUA_clinecenter,-1.154
2020-05-01,HUA_clinecenter,0.714
2020-04-30,HUA_clinecenter,-0.179
2020-04-29,HUA_clinecenter,0.161
2020-04-28,HUA_clinecenter,0.294
2020-04-27,HUA_clinecenter,-3.636
2020-04-26,HUA_clinecenter,-1.875
2020-04-25,HUA_clinecenter,-3.000
2020-04-24,HUA_clinecenter,0.714
2020-04-23,HUA_clinecenter,-0.238
2020-04-22,HUA_clinecenter,-1.000
2020-04-21,HUA_clinecenter,-0.476
2020-04-20,HUA_clinecenter,-0.294
2020-04-19,HUA_clinecenter,0.000
2020-04-18,HUA_clinecenter,-1.667
2020-04-17,HUA_clinecenter,-1.667
2020-04-16,HUA_clinecenter,-0.517
2020-04-15,HUA_clinecenter,1.471
2020-04-14,HUA_clinecenter,1.087
2020-04-13,HUA_clinecenter,-1.667
2020-04-12,HUA_clinecenter,2.143
2020-04-11,HUA_clinecenter,0.000
2020-04-10,HUA_clinecenter,-1.875
2020-04-09,HUA_clinecenter,-0.333
2020-04-08,HUA_clinecenter,1.538
2020-04-07,HUA_clinecenter,-0.714
2020-04-06,HUA_clinecenter,0.161
2020-04-05,HUA_clinecenter,0.556
2020-04-04,HUA_clinecenter,1.667
2020-04-03,HUA_clinecenter,1.111
2020-04-02,HUA_clinecenter,1.154
2020-04-01,HUA_clinecenter,0.429
2020-03-31,HUA_clinecenter,-0.075
2020-03-30,HUA_clinecenter,-1.552
2020-03-29,HUA_clinecenter,-4.091
2020-03-28,HUA_clinecenter,-0.625
2020-03-27,HUA_clinecenter,1.727
2020-03-26,HUA_clinecenter,1.207
2020-03-25,HUA_clinecenter,1.071
2020-03-24,HUA_clinecenter,2.391
2020-03-23,HUA_clinecenter,3.000
2020-03-21,HUA_clinecenter,2.500
2020-03-20,HUA_clinecenter,-0.385
2020-03-19,HUA_clinecenter,0.882
2020-03-18,HUA_clinecenter,-1.111
2020-03-17,HUA_clinecenter,0.556
2020-03-16,HUA_clinecenter,1.667
2020-03-15,HUA_clinecenter,-1.667
2020-03-14,HUA_clinecenter,0.000
2020-03-13,HUA_clinecenter,-0.143
2020-03-12,HUA_clinecenter,-1.034
2020-03-11,HUA_clinecenter,-1.098
2020-03-10,HUA_clinecenter,-1.111
2020-03-09,HUA_clinecenter,-0.676
2020-03-08,HUA_clinecenter,2.692
2020-03-07,HUA_clinecenter,2.097
2020-03-06,HUA_clinecenter,1.129
2020-03-05,HUA_clinecenter,-0.500
2020-03-04,HUA_clinecenter,0.439
2020-03-03,HUA_clinecenter,-0.405
2020-03-02,HUA_clinecenter,0.309
2020-03-01,HUA_clinecenter,0.000
2020-02-29,HUA_clinecenter,1.667
2020-02-28,HUA_clinecenter,1.667
2020-02-27,HUA_clinecenter,-0.088
2020-02-26,HUA_clinecenter,1.154
2020-02-25,HUA_clinecenter,3.302
2020-02-24,HUA_clinecenter,2.867
2020-02-23,HUA_clinecenter,-0.862
2020-02-22,HUA_clinecenter,-0.294
2020-02-21,HUA_clinecenter,1.286
2020-02-20,HUA_clinecenter,1.133
2020-02-19,HUA_clinecenter,-1.707
2020-02-18,HUA_clinecenter,-1.429
2020-02-17,HUA_clinecenter,-0.281
2020-02-16,HUA_clinecenter,-2.600
2020-02-15,HUA_clinecenter,-1.211
2020-02-14,HUA_clinecenter,-2.196
2020-02-13,HUA_clinecenter,-2.211
2020-02-12,HUA_clinecenter,0.113
2020-02-11,HUA_clinecenter,0.638
2020-02-10,HUA_clinecenter,-1.636
2020-02-09,HUA_clinecenter,-1.875
2020-02-08,HUA_clinecenter,0.625
2020-02-07,HUA_clinecenter,-0.048
2020-02-06,HUA_clinecenter,-1.071
2020-02-05,HUA_clinecenter,-1.389
2020-02-04,HUA_clinecenter,1.327
2020-02-03,HUA_clinecenter,0.082
2020-02-02,HUA_clinecenter,0.833
2020-02-01,HUA_clinecenter,2.500
2020-01-31,HUA_clinecenter,0.733
2020-01-30,HUA_clinecenter,-0.034
2020-01-29,HUA_clinecenter,-0.058
2020-01-28,HUA_clinecenter,-1.287
2020-01-27,HUA_clinecenter,0.463
2020-01-26,HUA_clinecenter,0.385
2020-01-25,HUA_clinecenter,-1.061
2020-01-24,HUA_clinecenter,0.156
2020-01-23,HUA_clinecenter,-2.863
2020-01-22,HUA_clinecenter,-2.165
2020-01-21,HUA_clinecenter,-0.116
2020-01-20,HUA_clinecenter,-1.475
2020-01-19,HUA_clinecenter,-0.556
2020-01-18,HUA_clinecenter,0.862
2020-01-17,HUA_clinecenter,0.079
2020-01-16,HUA_clinecenter,0.625
2020-01-15,HUA_clinecenter,0.842
2020-01-14,HUA_clinecenter,0.000
2020-01-13,HUA_clinecenter,-0.926
2020-01-12,HUA_clinecenter,1.500
2020-01-10,HUA_clinecenter,-1.250
2020-01-09,HUA_clinecenter,1.190
2020-01-08,HUA_clinecenter,-0.161
2020-01-07,HUA_clinecenter,1.923
2020-01-06,HUA_clinecenter,1.765
2020-01-05,HUA_clinecenter,1.000
2020-01-04,HUA_clinecenter,2.895
2020-01-03,HUA_clinecenter,3.621
2020-01-02,HUA_clinecenter,1.286
2020-01-01,HUA_clinecenter,2.667
2019-12-31,HUA_clinecenter,1.197
2019-12-30,HUA_clinecenter,0.316
2019-12-29,HUA_clinecenter,2.917
2019-12-28,HUA_clinecenter,2.778
2019-12-27,HUA_clinecenter,1.667
2019-12-26,HUA_clinecenter,1.222
2019-12-25,HUA_clinecenter,2.826
2019-12-24,HUA_clinecenter,2.073
2019-12-23,HUA_clinecenter,2.708
2019-12-22,HUA_clinecenter,2.037
2019-12-21,HUA_clinecenter,1.875
2019-12-20,HUA_clinecenter,0.870
2019-12-19,HUA_clinecenter,1.538
2019-12-18,HUA_clinecenter,1.226
2019-12-17,HUA_clinecenter,0.370
2019-12-16,HUA_clinecenter,0.102
2019-12-15,HUA_clinecenter,-0.667
2019-12-14,HUA_clinecenter,0.625
2019-12-13,HUA_clinecenter,1.481
2019-12-12,HUA_clinecenter,1.182
2019-12-11,HUA_clinecenter,-0.484
2019-12-10,HUA_clinecenter,-1.486
2019-12-09,HUA_clinecenter,1.400
2019-12-08,HUA_clinecenter,-1.957
2019-12-07,HUA_clinecenter,-0.714
2019-12-06,HUA_clinecenter,0.957
2019-12-05,HUA_clinecenter,0.304
2019-12-04,HUA_clinecenter,-0.276
2019-12-03,HUA_clinecenter,-0.225
2019-12-02,HUA_clinecenter,0.333
2019-12-01,HUA_clinecenter,-1.852
2019-11-30,HUA_clinecenter,1.400
2019-11-29,HUA_clinecenter,0.098
2019-11-28,HUA_clinecenter,0.156
2019-11-27,HUA_clinecenter,1.923
2019-11-26,HUA_clinecenter,2.067
2019-11-25,HUA_clinecenter,2.119
2019-11-24,HUA_clinecenter,1.875
2019-11-23,HUA_clinecenter,-0.800
2019-11-22,HUA_clinecenter,-1.031
2019-11-21,HUA_clinecenter,1.782
2019-11-20,HUA_clinecenter,0.263
2019-11-19,HUA_clinecenter,0.476
2019-11-18,HUA_clinecenter,-1.202
2019-11-17,HUA_clinecenter,-0.769
2019-11-16,HUA_clinecenter,2.143
2019-11-15,HUA_clinecenter,1.230
2019-11-14,HUA_clinecenter,2.067
2019-11-13,HUA_clinecenter,1.667
2019-11-12,HUA_clinecenter,2.021
2019-11-11,HUA_clinecenter,1.842
2019-11-10,HUA_clinecenter,2.895
2019-11-09,HUA_clinecenter,3.571
2019-11-08,HUA_clinecenter,-0.278
2019-11-07,HUA_clinecenter,1.602
2019-11-06,HUA_clinecenter,1.364
2019-11-05,HUA_clinecenter,0.495
2019-11-04,HUA_clinecenter,2.521
2019-11-03,HUA_clinecenter,3.056
2019-11-02,HUA_clinecenter,4.474
2019-11-01,HUA_clinecenter,2.789
2019-10-31,HUA_clinecenter,1.119
2019-10-30,HUA_clinecenter,3.000
2019-10-29,HUA_clinecenter,-1.173
2019-10-28,HUA_clinecenter,-1.364
2019-10-27,HUA_clinecenter,0.882
2019-10-26,HUA_clinecenter,1.250
2019-10-25,HUA_clinecenter,0.429
2019-10-24,HUA_clinecenter,0.179
2019-10-23,HUA_clinecenter,2.333
2019-10-22,HUA_clinecenter,2.200
2019-10-21,HUA_clinecenter,0.909
2019-10-20,HUA_clinecenter,-0.238
2019-10-19,HUA_clinecenter,2.143
2019-10-18,HUA_clinecenter,-0.769
2019-10-17,HUA_clinecenter,0.857
2019-10-16,HUA_clinecenter,0.495
2019-10-15,HUA_clinecenter,0.909
2019-10-14,HUA_clinecenter,-0.333
2019-10-13,HUA_clinecenter,-1.500
2019-10-11,HUA_clinecenter,1.900
2019-10-10,HUA_clinecenter,0.620
2019-10-09,HUA_clinecenter,-0.413
2019-10-08,HUA_clinecenter,-1.239
2019-10-07,HUA_clinecenter,-1.618
2019-10-06,HUA_clinecenter,-1.600
2019-10-05,HUA_clinecenter,1.875
2019-10-04,HUA_clinecenter,2.647
2019-10-03,HUA_clinecenter,-0.870
2019-10-02,HUA_clinecenter,1.562
2019-10-01,HUA_clinecenter,1.444
2019-09-30,HUA_clinecenter,-0.500
2019-09-29,HUA_clinecenter,2.333
2019-09-28,HUA_clinecenter,-0.455
2019-09-27,HUA_clinecenter,-0.972
2019-09-26,HUA_clinecenter,0.217
2019-09-25,HUA_clinecenter,0.690
2019-09-24,HUA_clinecenter,0.952
2019-09-23,HUA_clinecenter,-0.213
2019-09-22,HUA_clinecenter,0.500
2019-09-21,HUA_clinecenter,3.696
2019-09-20,HUA_clinecenter,0.867
2019-09-19,HUA_clinecenter,2.265
2019-09-18,HUA_clinecenter,1.786
2019-09-17,HUA_clinecenter,1.988
2019-09-13,HUA_clinecenter,1.562
2019-09-12,HUA_clinecenter,0.844
2019-09-11,HUA_clinecenter,1.712
2019-09-10,HUA_clinecenter,2.179
2019-09-09,HUA_clinecenter,1.962
2019-09-07,HUA_clinecenter,2.143
2019-09-06,HUA_clinecenter,0.631
2019-09-05,HUA_clinecenter,0.229
2019-09-04,HUA_clinecenter,0.000
2019-09-03,HUA_clinecenter,-0.397
2019-09-01,HUA_clinecenter,1.667
2019-08-31,HUA_clinecenter,-0.455
2019-08-30,HUA_clinecenter,0.747
2019-08-29,HUA_clinecenter,0.714
2019-08-27,HUA_clinecenter,1.780
2019-08-25,HUA_clinecenter,0.333
2019-08-24,HUA_clinecenter,1.957
2019-08-23,HUA_clinecenter,1.231
2019-08-22,HUA_clinecenter,0.595
2019-08-21,HUA_clinecenter,-0.604
2019-08-20,HUA_clinecenter,-0.145
2019-08-19,HUA_clinecenter,0.236
2019-08-18,HUA_clinecenter,1.429
2019-08-16,HUA_clinecenter,0.965
2019-08-15,HUA_clinecenter,-1.304
2019-08-14,HUA_clinecenter,1.897
2019-08-13,HUA_clinecenter,-0.104
2019-08-12,HUA_clinecenter,0.432
2019-08-10,HUA_clinecenter,2.736
2019-08-09,HUA_clinecenter,0.040
2019-08-08,HUA_clinecenter,-0.376
2019-08-07,HUA_clinecenter,-0.204
2019-08-06,HUA_clinecenter,-0.200
2019-08-05,HUA_clinecenter,0.676
2019-08-04,HUA_clinecenter,0.926
2019-08-03,HUA_clinecenter,-0.185
2019-08-02,HUA_clinecenter,-0.519
2019-08-01,HUA_clinecenter,2.434
2019-07-31,HUA_clinecenter,1.701
2019-07-30,HUA_clinecenter,1.528
2019-07-29,HUA_clinecenter,-0.556
2019-07-28,HUA_clinecenter,0.556
2019-07-27,HUA_clinecenter,0.769
2019-07-26,HUA_clinecenter,0.000
2019-07-25,HUA_clinecenter,0.172
2019-07-24,HUA_clinecenter,0.361
2019-07-23,HUA_clinecenter,1.496
2019-07-22,HUA_clinecenter,0.538
2019-07-21,HUA_clinecenter,0.926
2019-07-20,HUA_clinecenter,2.742
2019-07-19,HUA_clinecenter,-0.089
2019-07-18,HUA_clinecenter,-1.292
2019-07-17,HUA_clinecenter,-0.818
2019-07-16,HUA_clinecenter,0.818
2019-07-15,HUA_clinecenter,1.183
2019-07-14,HUA_clinecenter,-0.507
2019-07-13,HUA_clinecenter,0.652
2019-07-12,HUA_clinecenter,0.339
2019-07-11,HUA_clinecenter,0.667
2019-07-10,HUA_clinecenter,1.951
2019-07-09,HUA_clinecenter,1.250
2019-07-08,HUA_clinecenter,-0.938
2019-07-07,HUA_clinecenter,-0.405
2019-07-05,HUA_clinecenter,0.417
2019-07-04,HUA_clinecenter,0.900
2019-07-03,HUA_clinecenter,1.641
2019-07-02,HUA_clinecenter,1.240
2019-07-01,HUA_clinecenter,1.938
2019-06-30,HUA_clinecenter,1.667
2019-06-29,HUA_clinecenter,3.864
2019-06-28,HUA_clinecenter,1.318
2019-06-27,HUA_clinecenter,-0.284
2019-06-26,HUA_clinecenter,-1.280
2019-06-25,HUA_clinecenter,-2.340
2019-06-24,HUA_clinecenter,-2.310
2019-06-23,HUA_clinecenter,-0.341
2019-06-22,HUA_clinecenter,1.034
2019-06-21,HUA_clinecenter,0.756
2019-06-20,HUA_clinecenter,1.260
2019-06-19,HUA_clinecenter,1.667
2019-06-18,HUA_clinecenter,1.038
2019-06-17,HUA_clinecenter,-0.915
2019-06-16,HUA_clinecenter,-0.818
2019-06-14,HUA_clinecenter,-1.179
2019-06-13,HUA_clinecenter,0.078
2019-06-12,HUA_clinecenter,0.303
2019-06-08,HUA_clinecenter,1.299
2019-06-07,HUA_clinecenter,-0.193
2019-06-04,HUA_clinecenter,1.522
2019-06-03,HUA_clinecenter,0.778
2019-06-02,HUA_clinecenter,0.000
2019-06-01,HUA_clinecenter,-1.231
2019-05-31,HUA_clinecenter,-1.675
2019-05-30,HUA_clinecenter,0.484
2019-05-29,HUA_clinecenter,-1.645
2019-05-28,HUA_clinecenter,0.478
2019-05-27,HUA_clinecenter,-0.327
2019-05-26,HUA_clinecenter,0.437
2019-05-25,HUA_clinecenter,1.296
2019-05-24,HUA_clinecenter,-0.786
2019-05-23,HUA_clinecenter,-0.856
2019-05-22,HUA_clinecenter,-0.301
2019-05-21,HUA_clinecenter,0.628
2019-05-20,HUA_clinecenter,0.234
2019-05-17,HUA_clinecenter,-0.968
2019-05-16,HUA_clinecenter,-1.245
2019-05-14,HUA_clinecenter,-1.087
2019-05-13,HUA_clinecenter,0.692
2019-05-12,HUA_clinecenter,0.000
2019-05-11,HUA_clinecenter,-0.806
2019-05-10,HUA_clinecenter,-0.285
2019-05-09,HUA_clinecenter,-1.333
2019-05-08,HUA_clinecenter,-0.820
2019-05-07,HUA_clinecenter,1.154
